	CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	RAD	TAX	PTRATIO	B	PRICE
116.0	-0.44273765374028734	-0.4910805344527814	-0.1668704833902625	-0.2709873156994224	0.37441402081337744	0.2733166481401843	0.14396918016816734	-0.2989021732773381	-0.4133044721678661	0.13296373328761618	-0.31166925014488134	0.40000941743380475	21.2
118.0	-0.44273765374028734	-0.4910805344527814	-0.1668704833902625	-0.2709873156994224	0.37441402081337744	0.12203835898357324	0.1652108849458365	-0.2991000007750187	-0.4133044721678661	0.13296373328761618	-0.31166925014488134	-0.19646486174002517	20.4
119.0	-0.44273765374028734	-0.4910805344527814	-0.1668704833902625	-0.2709873156994224	0.37441402081337744	0.051873099868171395	-0.11447156129347648	-0.298879383173686	-0.4133044721678661	0.13296373328761618	-0.31166925014488134	0.3803706081688898	19.3
120.0	-1.333590341630663	-0.4910805344527814	2.110112793369966	-0.2709873156994224	0.5264670307285769	-2.797100161971265	0.04484122453904374	-0.2992721404582736	-0.8700300367424731	-1.307086816709939	0.2939404092894402	0.3547310516285841	22.0
121.0	-1.333590341630663	-0.4910805344527814	2.110112793369966	-0.2709873156994224	0.5264670307285769	0.18772498453841752	0.5546421392031081	-0.299319365312233	-0.8700300367424731	-1.307086816709939	0.2939404092894402	0.2294790903167944	20.3
122.0	-0.44273765374028734	-0.4910805344527814	2.110112793369966	-0.2709873156994224	0.5264670307285769	0.1663270686379758	0.8661871426089259	-0.2994059050529048	-0.8700300367424731	-1.307086816709939	0.2939404092894402	0.2340614791452741	20.5
123.0	-0.44273765374028734	-0.4910805344527814	2.110112793369966	-0.2709873156994224	0.5264670307285769	0.11407634376480423	1.0113387919229997	-0.29951750607594324	-0.8700300367424731	-1.307086816709939	0.2939404092894402	0.14917818132247584	17.3
124.0	-0.44273765374028734	-0.4910805344527814	2.110112793369966	-0.2709873156994224	0.5264670307285769	0.12552174064178467	0.9688553823676608	-0.29946902815786547	-0.8700300367424731	-1.307086816709939	0.2939404092894402	0.24813595911846326	18.8
125.0	-0.44273765374028734	-0.4910805344527814	2.110112793369966	-0.2709873156994224	0.5264670307285769	0.17876771741730238	0.7068743567764056	-0.29947952256985644	-0.8700300367424731	-1.307086816709939	0.2939404092894402	0.3096708948151962	21.4
126.0	0.44811503415008835	-0.4910805344527814	2.110112793369966	-0.2709873156994224	0.5264670307285769	-0.006846762370250005	0.9617748141084376	-0.29966411457778724	-0.8700300367424731	-1.307086816709939	0.2939404092894402	0.02894502682283083	15.7
127.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.03296331372359501	0.9759359506268841	-0.2996397581439873	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.38702598241977776	16.2
128.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.4002112656893153	1.0750639062560077	-0.2996208055491976	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.43928703596363405	18.0
129.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.005096260457903499	0.9299122569419339	-0.29948970371581785	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.43928703596363405	14.3
130.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.413647166370988	1.0786041903856196	-0.2993811570365679	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.41899359972322253	19.2
132.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.3708513345701046	1.0432013490895038	-0.29921755385261906	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.31774462751299465	23.0
133.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.0971570614249201	0.9546942458492149	-0.29910595282958075	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.3497122448164394	18.4
134.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.06481137459867102	1.0609027697375617	1.5362649712487537	-0.6416672544551696	0.1624729658695333	1.272232936067958	-1.0242406722561852	15.6
135.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.35243917437670125	1.0538222014783385	-0.29938726572414476	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.4149567333743233	18.1
136.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.15687217556568764	0.887428847386595	-0.29949988486177925	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.23580715107993344	17.4
137.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.41165666256629574	1.0609027697375617	-0.29959159349193915	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.4085195681152676	17.1
138.0	-0.44273765374028734	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.11457396971597729	1.0538222014783385	-0.2997335030033395	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.38626225094836447	13.3
139.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.26087599936085776	1.0432013490895038	-0.2997334246868321	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.43928703596363405	17.8
140.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	0.2723213962378382	0.8909691315162064	-0.2997779084630327	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.34305687056555145	14.0
141.0	0.44811503415008835	-0.4910805344527814	1.5627050490848986	-0.2709873156994224	0.7187693667977999	-0.30243657736704926	1.1175473158113465	-0.29991300443828967	-0.6416672544551696	0.1624729658695333	1.272232936067958	0.43928703596363405	14.4
142.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	3.690209622612722	1.82338976235822	-0.11134821211659317	1.1175473158113465	-0.30000526128400135	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.43928703596363405	13.4
143.0	1.3389677220404639	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	1.82338976235822	-0.0790025252903441	1.1175473158113465	-0.2999346197943307	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.43928703596363405	15.6
144.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	1.82338976235822	-0.36016118770312455	1.039661064959892	-0.2999862303727043	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.43928703596363405	11.8
145.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	1.82338976235822	-2.79697077922396	1.1175473158113465	-0.29992890268929084	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-2.0045445680631837	13.8
146.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	1.82338976235822	0.0006176268973459349	1.1175473158113465	-0.29985254409458045	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-2.0442586045766777	15.6
147.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	1.82338976235822	-0.34871579082614407	0.9653150982380495	-0.299896244705707	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.38266180258312965	14.6
148.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	1.82338976235822	-0.21933304352114777	0.8980496997754296	-0.29984236294861905	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.003850992762106204	17.8
149.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	1.82338976235822	-0.01480877758901901	0.9369928252011571	-0.2998454172924075	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-0.0522287181388171	15.4
150.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	1.82338976235822	0.24644484677683892	1.0219596443118342	0.9661207974107359	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.17634520080560812	21.5
151.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	1.82338976235822	-0.11085058616542011	1.1175473158113465	-0.2997938067140339	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-0.16406082645291542	19.6
152.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	3.690209622612722	1.82338976235822	-0.3059199590252607	0.6927132202579592	-0.2997792398436584	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-0.14573127113899545	15.3
153.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	1.82338976235822	0.04092532894236402	1.064443053867173	-0.299769058697697	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-1.033078136425397	19.4
154.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	3.690209622612722	1.82338976235822	0.24992822843505036	0.9759359506268841	-0.29967022326536413	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-0.38859787904844206	17.0
155.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	3.690209622612722	1.82338976235822	0.2613736253120308	0.5015378772589347	-0.2996732776091525	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-2.930841738391666	15.6
156.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	1.82338976235822	-0.17653721172026438	0.9051302680346528	-0.2996804044113255	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-2.924077259644862	13.1
157.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	0.633798567139306	0.6549957526899234	1.025499928441446	-0.2995700564524055	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.07411428813213478	41.3
158.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	0.633798567139306	0.2185777935111474	1.1175473158113465	-0.29966403626127985	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-0.029971400971914024	24.3
159.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	1.82338976235822	-2.796781681362514	1.1175473158113465	-0.2996573010416439	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.08371548377275975	23.3
160.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	3.690209622612722	0.633798567139306	-2.7969110641098194	0.8555662902200908	-0.2996318481767404	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-0.19330083135845536	27.0
161.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	0.633798567139306	0.9266995220304156	0.7918411758870828	-0.2994967522014835	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.1941292336399476	50.0
162.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	3.690209622612722	0.633798567139306	1.0824564447475842	1.0538222014783385	-0.2994420872793215	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.3597498584407294	50.0
163.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	3.690209622612722	0.633798567139306	1.3675961147697493	0.9015899839050415	1.3921625976413425	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.34709373691445067	50.0
164.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	0.633798567139306	0.11308109186245811	0.8272440171831984	1.595785516869206	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.4197573311946358	22.7
166.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	0.633798567139306	1.1456549405465632	0.9830165188861073	-0.2994380148209369	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	0.1381586272349404	50.0
167.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	0.633798567139306	0.12452648873943854	0.38116821685214197	-0.29914041209283465	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-1.407742975401605	23.8
168.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	0.633798567139306	0.34447715915793226	0.9794762347564954	-0.299395645590436	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-0.6496849377758931	23.8
169.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	0.633798567139306	0.3857801131052965	0.9476136775899917	-0.29926838126591865	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-0.2901856237320351	22.3
170.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	0.633798567139306	0.12353123683709243	0.926371972812322	-0.29914041209283465	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-0.7020550958156655	17.4
171.0	0.44811503415008835	-0.4910805344527814	1.2263986955480612	-0.2709873156994224	0.633798567139306	-2.797095185711753	1.0219596443118342	-0.29916954583358574	-0.5274858633115178	-0.03818981568750308	-1.755815361103648	-0.09281559061964137	19.1
172.0	-0.44273765374028734	-0.4910805344527814	-1.0345699929485082	-0.2709873156994224	-2.0695697847324284	-0.027249426368345576	0.710414640906017	-0.29900711739724783	-0.5274858633115178	-0.6696873929405294	-0.8706935511611775	0.43928703596363405	23.1
173.0	-0.44273765374028734	-0.4910805344527814	-1.0345699929485082	-0.2709873156994224	-2.0695697847324284	0.39274687642171935	0.5546421392031081	-0.29896780251053534	-0.5274858633115178	-0.6696873929405294	-0.8706935511611775	0.4240124065353672	23.6
174.0	-0.44273765374028734	-0.4910805344527814	-1.0345699929485082	-0.2709873156994224	-2.0695697847324284	0.11556922161832342	0.009438383242928134	-0.29892425853242355	-0.5274858633115178	-0.6696873929405294	-0.8706935511611775	0.39924568596239146	22.6
175.0	-1.333590341630663	-0.4910805344527814	-1.0345699929485082	-0.2709873156994224	-2.0695697847324284	0.4574382500742175	-1.2509027668987875	-0.2985871842845941	-0.5274858633115178	-0.6696873929405294	-0.8706935511611775	0.37447896538941516	29.4
176.0	-1.333590341630663	-0.4910805344527814	-1.0345699929485082	-0.2709873156994224	-2.0695697847324284	-2.797025518078589	-0.7517227046235574	-0.2982562187243414	-0.5274858633115178	-0.6696873929405294	-0.8706935511611775	0.39924568596239146	23.2
177.0	-1.333590341630663	-0.4910805344527814	-1.0345699929485082	-0.2709873156994224	-2.0695697847324284	0.34248665535324	0.17583173733467158	-0.2984421421128979	-0.5274858633115178	-0.6696873929405294	-0.8706935511611775	0.4251034514945294	24.6
178.0	-1.333590341630663	-0.4910805344527814	-1.0345699929485082	-0.2709873156994224	-2.0695697847324284	-2.796607512279604	0.21123457863078718	-0.2987571311056419	-0.5274858633115178	-0.6696873929405294	-0.8706935511611775	0.37786120476281715	29.9
179.0	-1.333590341630663	-0.4910805344527814	-1.2660535869413958	-0.2709873156994224	0.11055732713700174	-2.7965477971654633	-0.35521088210706275	1.9145337019682078	-0.7558486455988214	-1.277577584128022	-0.31166925014488134	0.43928703596363405	37.2
180.0	-1.333590341630663	-0.4910805344527814	-1.2660535869413958	-0.2709873156994224	0.11055732713700174	1.0640442845541809	0.5263198661662157	1.8456151754603156	-0.7558486455988214	-1.277577584128022	-0.31166925014488134	0.4246670335108644	39.8
181.0	-1.333590341630663	-0.4910805344527814	-1.2660535869413958	-0.2709873156994224	-2.542121450487142e-16	0.25739261770264626	-0.2206800851818233	-0.2990057077001147	-0.7558486455988214	-1.277577584128022	-0.31166925014488134	0.43928703596363405	36.2
182.0	-0.44273765374028734	-0.4910805344527814	-1.2660535869413958	-0.2709873156994224	0.11055732713700174	0.7604924543386127	0.8414051537016448	-0.2989252766470197	-0.7558486455988214	-1.277577584128022	-0.31166925014488134	0.4089559860989325	37.9
183.0	-0.44273765374028734	-0.4910805344527814	-1.2660535869413958	-0.2709873156994224	0.11055732713700174	0.4658978912441596	0.9617748141084376	1.9286306732993677	-0.7558486455988214	-1.277577584128022	-0.31166925014488134	0.43928703596363405	32.5
184.0	-0.44273765374028734	-0.4910805344527814	-1.2660535869413958	-0.2709873156994224	0.11055732713700174	-0.01132539593080757	0.7564383345909672	-0.2987002733212729	-0.7558486455988214	-1.277577584128022	-0.31166925014488134	0.3749153833730801	26.4
185.0	-1.333590341630663	-0.4910805344527814	-1.2660535869413958	-0.2709873156994224	0.11055732713700174	0.2618712512632039	0.012978667372539493	-0.29847174575269336	-0.7558486455988214	-1.277577584128022	-0.31166925014488134	0.332473734461681	29.6
186.0	-1.333590341630663	-0.4910805344527814	-1.2660535869413958	-0.2709873156994224	0.11055732713700174	1.096887597331603	-0.5251445203284175	-0.29853479054114657	-0.7558486455988214	-1.277577584128022	-0.31166925014488134	0.3926994162074196	50.0
187.0	-1.333590341630663	1.427350234636556	-1.1233781642287985	-0.2709873156994224	-0.11752218773579756	0.5748779745510603	-0.9676800365298626	-0.2980731930465585	-0.5274858633115178	-0.06769904826942019	-1.5228885690135245	0.4062283737010277	32.0
188.0	-0.44273765374028734	1.427350234636556	-1.1233781642287985	-0.2709873156994224	-0.11752218773579756	0.46241450958594815	-1.39251413208325	-0.2974638123025154	-0.5274858633115178	-0.06769904826942019	-1.5228885690135245	0.285886114705466	29.8
189.0	-0.44273765374028734	1.427350234636556	-1.1233781642287985	-0.2709873156994224	-0.11752218773579756	0.7754212328738046	-1.045566287381317	-0.2974638123025154	-0.5274858633115178	-0.06769904826942019	-1.5228885690135245	0.43928703596363405	34.9
190.0	-0.44273765374028734	1.427350234636556	-1.1233781642287985	-0.2709873156994224	-0.11752218773579756	0.6589767602993079	-1.6615757259337285	-0.2959655391995353	-0.5274858633115178	-0.06769904826942019	-1.5228885690135245	0.22958819481271048	37.0
191.0	-1.333590341630663	1.427350234636556	-1.1233781642287985	-0.2709873156994224	-0.11752218773579756	0.5534800586506186	-1.3323293018798534	-0.2959655391995353	-0.5274858633115178	-0.06769904826942019	-1.5228885690135245	0.36084090339989094	30.5
192.0	-0.44273765374028734	1.427350234636556	-1.1233781642287985	-0.2709873156994224	-0.11752218773579756	0.7719378512155931	-1.4916420877123737	-0.2959655391995353	-0.5274858633115178	-0.06769904826942019	-1.5228885690135245	0.3693510540813544	36.4
193.0	-1.333590341630663	2.066827157666335	-1.1976276189057624	-0.2709873156994224	-0.2785194923518912	-2.796637369836674	-2.0722486849686694	-0.29616931875177793	-0.9842114278861248	-0.8526446349484155	-1.3365471353414256	0.40077314890521804	31.1
194.0	-1.333590341630663	2.066827157666335	-1.1976276189057624	-0.2709873156994224	-0.2785194923518912	0.48630055524225513	-1.7571633974332408	-0.29616931875177793	-0.9842114278861248	-0.8526446349484155	-1.3365471353414256	0.21889595421292332	29.1
195.0	-1.333590341630663	2.9194630550393743	-1.5572279190079212	-0.2709873156994224	-0.18460439799250325	1.118783139183218	-1.2898458923245146	-0.29661666264202013	-0.6416672544551696	-0.9116631001122496	-1.8955714363577216	0.4101561355540108	50.0
196.0	-1.333590341630663	2.9194630550393743	-1.4029055230126628	-0.2709873156994224	-0.26510305030055004	0.826179079893457	-1.215499925602672	5.4231132332790875	-0.8700300367424731	-0.47492645789987636	-2.7341078878821667	0.43928703596363405	33.3
197.0	-1.333590341630663	2.9194630550393743	-1.4029055230126628	-0.2709873156994224	-0.26510305030055004	0.7366064086823056	-1.1269928223623829	5.4231132332790875	-0.8700300367424731	-0.47492645789987636	-2.7341078878821667	-0.025389012143433722	30.3
198.0	-1.333590341630663	2.9194630550393743	-1.4029055230126628	-0.2709873156994224	-0.26510305030055004	0.8197099425282072	-1.0668079921589864	5.4231132332790875	-0.8700300367424731	-0.47492645789987636	-2.7341078878821667	0.3880079228830232	34.6
199.0	-1.333590341630663	3.5589399780691533	-1.4101848813143258	-0.2709873156994224	-0.26957519765099713	0.6709197831274614	-1.8810733419696455	-0.2950464166687437	-0.7558486455988214	-0.0440916622038865	-0.6843521174890793	0.43928703596363405	34.9
200.0	-1.333590341630663	3.5589399780691533	-1.4101848813143258	-0.2709873156994224	-0.26957519765099713	0.7505399353151514	-1.9306373197842073	-0.2950464166687437	-0.7558486455988214	-0.0440916622038865	-0.6843521174890793	0.3018153711092306	32.9
201.0	-1.333590341630663	3.026042542211004	-1.328656068335699	-0.2709873156994224	-0.21590942944563257	0.26634988482376143	-1.0632677080293749	-0.2961298472320507	-0.8700300367424731	-0.36279137408859136	-1.755815361103648	0.40513732874186553	24.1
202.0	-1.333590341630663	3.026042542211004	-1.328656068335699	-0.2709873156994224	-0.21590942944563257	-2.7962342928162243	-1.8669122054511988	-0.2961298472320507	-0.8700300367424731	-0.36279137408859136	-1.755815361103648	0.42270315258437285	42.3
203.0	-1.333590341630663	3.5589399780691533	-1.234024410414078	-0.2709873156994224	-2.0699897193686354	1.1078353682574105	-1.2473624827691758	3.70719855624736	-0.6416672544551696	-1.0946203421201357	-1.755815361103648	0.3943359836461623	48.5
204.0	-1.333590341630663	3.5589399780691533	-1.234024410414078	-0.2709873156994224	-2.0699897193686354	1.1979056654197349	-1.2933861764541263	3.70719855624736	-0.6416672544551696	-1.0946203421201357	-1.755815361103648	0.37000568105685155	50.0
205.0	-0.44273765374028734	-0.4910805344527814	-0.08242992709097012	-0.2709873156994224	0.11502947448744878	0.13149325205586143	-1.633253452896836	-0.2979503927629626	-0.6416672544551696	-0.7818224767518144	0.06101361719931666	0.43928703596363405	22.6
207.0	0.44811503415008835	-0.4910805344527814	-0.08242992709097012	-0.2709873156994224	0.11502947448744878	0.07774964932917065	0.15104974842739055	-0.29762968666517875	-0.6416672544551696	-0.7818224767518144	0.06101361719931666	0.35778597751423785	22.5
208.0	-0.44273765374028734	-0.4910805344527814	-0.08242992709097012	3.690209622612722	0.11502947448744878	0.21758254160880128	-0.33042889319978175	-0.2977202988642351	-0.6416672544551696	-0.7818224767518144	0.06101361719931666	0.2693022313262048	24.4
209.0	0.44811503415008835	-0.4910805344527814	-0.08242992709097012	3.690209622612722	0.11502947448744878	-0.14070814323580388	1.1175473158113465	2.733724369323382	-0.6416672544551696	-0.7818224767518144	0.06101361719931666	0.43928703596363405	20.0
210.0	-0.44273765374028734	-0.4910805344527814	-0.08242992709097012	3.690209622612722	0.11502947448744878	-2.7970553756356593	0.837864869572033	-0.2980038829375136	-0.6416672544551696	-0.7818224767518144	0.06101361719931666	0.3994638949542237	21.7
211.0	0.44811503415008835	-0.4910805344527814	-0.08242992709097012	3.690209622612722	0.11502947448744878	-0.11085058616542011	0.7139549250356284	2.5692597037931844	-0.6416672544551696	-0.7818224767518144	0.06101361719931666	0.4211756896415463	19.3
212.0	-0.44273765374028734	-0.4910805344527814	-0.08242992709097012	3.690209622612722	0.11502947448744878	0.08969267215732415	-0.5180639520691945	-0.29817970349661616	-0.6416672544551696	-0.7818224767518144	0.06101361719931666	0.37426075639758294	22.4
213.0	-0.44273765374028734	-0.4910805344527814	-0.08242992709097012	-0.2709873156994224	0.11502947448744878	0.37234421242362375	-1.2792250399356802	-0.2979503927629626	-0.6416672544551696	-0.7818224767518144	0.06101361719931666	0.31829014999257577	28.1
214.0	0.44811503415008835	-0.4910805344527814	-0.08242992709097012	-0.2709873156994224	0.11502947448744878	-0.10686957855603561	-2.0757889690982814	-0.29823068754293053	-0.6416672544551696	-0.7818224767518144	0.06101361719931666	-0.08408723094634576	23.7
215.0	-0.44273765374028734	-0.4910805344527814	-0.08242992709097012	-0.2709873156994224	0.11502947448744878	0.27630240384722266	-0.9216563428449124	-0.2979503927629626	-0.6416672544551696	-0.7818224767518144	0.06101361719931666	0.40360986579903896	25.0
216.0	-1.333590341630663	-0.4910805344527814	0.39800772081879693	3.690209622612722	-2.0693908988384107	0.13000037420234223	-0.44017770121774014	-0.2986030042190879	-0.5274858633115178	-0.7877243232681977	-0.9638642679972282	0.39455419263799507	23.3
217.0	-1.333590341630663	-0.4910805344527814	0.39800772081879693	-0.2709873156994224	-2.0693908988384107	0.5052103413868315	0.5900449804992237	-0.2983610062112363	-0.5274858633115178	-0.7877243232681977	-0.9638642679972282	0.3943359836461623	28.7
218.0	-0.44273765374028734	-0.4910805344527814	0.39800772081879693	3.690209622612722	-2.0693908988384107	0.1613508091262452	0.8980496997754296	-0.2987774933975647	-0.5274858633115178	-0.7877243232681977	-0.9638642679972282	0.43928703596363405	21.5
219.0	-0.44273765374028734	-0.4910805344527814	0.39800772081879693	3.690209622612722	-2.0693908988384107	0.37134896052127764	0.848485721960868	-0.29840627315251084	-0.5274858633115178	-0.7877243232681977	-0.9638642679972282	0.40481001525411725	23.0
220.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	3.690209622612722	0.1955281267954956	0.6589767602993079	0.710414640906017	-0.2987991087536058	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.38255269808721354	26.7
221.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	3.690209622612722	0.1955281267954956	0.26734513672610755	0.8095425965351406	2.0860468531639853	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.4211756896415463	21.7
222.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	3.690209622612722	0.1955281267954956	0.6231476918148474	0.3280639549079686	-0.29847769780725536	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.3682600091221922	27.5
223.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	-0.2709873156994224	0.1955281267954956	0.493267318558678	0.43781276292592675	-0.29847769780725536	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.43928703596363405	30.1
224.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	-0.2709873156994224	0.18211168474415446	1.3133548860918853	0.34930565968563776	-0.2987734992556875	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.3099982083029451	44.8
225.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	-0.2709873156994224	0.18211168474415446	1.541765197680321	0.5156990137773811	-0.2987734992556875	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.276721337048506	50.0
226.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	-0.2709873156994224	0.18211168474415446	-2.7960203136572197	0.6396089583137858	-0.29852186831742633	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.335419555851418	37.6
227.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	-0.2709873156994224	0.18211168474415446	0.7644734619479971	0.40595020575942303	-0.29852186831742633	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.16848967709964188	31.6
228.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	-0.2709873156994224	0.18211168474415446	1.024731834411509	-1.8208885117662488	-0.2983970318046382	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.22773341838213504	46.7
229.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	-0.2709873156994224	0.18211168474415446	0.46042400578125586	-1.6651160100633402	-0.2983970318046382	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.2586099907264176	31.5
230.0	1.3389677220404639	-0.4910805344527814	-0.7215575859769934	-0.2709873156994224	0.18211168474415446	0.17627958766143706	-0.011803321534741531	-0.29816490167671844	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.23689819603909562	24.3
231.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	-0.2709873156994224	0.18211168474415446	0.8883823237900899	0.2997416818710762	-0.29816490167671844	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.21278610244161647	31.7
232.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	-0.2709873156994224	0.1955281267954956	1.348686328625173	0.17229145320505973	-0.2980341914258756	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.31938119495173795	41.7
235.0	0.44811503415008835	-0.4910805344527814	-0.7215575859769934	-0.2709873156994224	0.1955281267954956	0.22853031253460865	-0.2454620740891043	-0.2981802517121679	-0.1849416898805626	-0.6047670812603116	-0.49801068381698116	0.2194414766925044	24.0
